Name,Id
the faintest ideas,5eba2cc8-871b-4885-9c71-51f46f652061
the fairline parkway,2fbda9de-e83d-4f68-a7c5-9aa9591d4a14
the fame riot,da3dfeb3-537a-46b8-a209-e3443bc8d21b
the family band,2adf6e5e-e6cc-4e7f-8709-75db776ff8b6
the family's jam,322efa3c-3d30-4db5-90e9-ad8fb20b524b
the fernweh,9eab48d7-440d-4af7-b71c-756ed457d0a7
the ferocious few,7f6a1eb5-35ce-42b9-b0f8-6ba164aa0e30
the fine constant,9c00d888-7f89-471a-8b65-cc6d8c81aca8
the fire marshals of bethlehem,68cb7f42-1d4e-460f-a77f-d132dbb63aa4
the firedogs,63615b2e-35cf-4f6d-86bf-e5077d9149bd
the firm,482784ad-fa86-4f74-ad0b-d6bf9f354c66
the first edition,ca54c769-97eb-4ff8-bc40-bd093e789e26
the five sounds,15b81f4a-e46e-4fad-a51c-5aa4ca7415d5
the flavr blue,6bf3bc42-e9bc-4f07-8a9c-a85a00e6da51
the flying burrito bros,c67ea947-f0f0-46eb-a54b-0d0dc2dd03cb
the foreign resort,c1f8318f-6147-40ec-b31b-4a11a2e80612
the foxery,366ae7dc-7c61-4fd7-b35b-50c62f8748f3
the free nationals,4d5bb98e-ad0b-4308-8780-02d91da241ef
the free nationals united fellowship choir,4294c85d-a756-4d62-9818-e3a27e37ea49
the freestyle experiment,4b7e042d-4669-417e-9a8c-e7b435fa6a61
the funky knuckles,46826443-889a-4c74-96ca-13bde806db3e
the futuretones,ed94c7a3-c518-4d18-bf1e-1d84ff453ac0
the galactic heroes,3b909d30-7794-4de9-8c50-8fd14f42a21c
the gaytones,03629a1d-19a0-4d9f-91aa-af5b0732b8df
the ghost wolves,7053cf42-fe1a-41cd-a8e9-c19efb249a35
the gloomies,a2e52c52-4bc1-4398-87b1-3fb9b47ac37a
the golden boots,9409708f-ac6d-4f0f-8ecd-5cd0ae347c54
the golden-tones,9e3e4ce7-2731-40f6-8b2f-8be1b6a21b5e
the gooch palms,1a066087-1be8-4547-9276-a795d7c59fad
"the good, the bad and the queen",2059848d-b00a-4f38-bb8c-426d76c343cd
the goodnight loving,d163fe73-351c-48f8-9653-cb507c6a02b3
the grassy knoll boys,1d70e038-476b-42a1-a13d-4164a52053ac
the graves brothers deluxe,5c7e29e3-be3c-41c1-b6ea-66f0c72d74f0
the great discord,e53e2680-e6e6-445d-a2c7-ef668b899c13
the great picture show,02a6f9e9-f999-4afc-92fd-26a20d1c5093
the great redneck hope,1b69921a-c6c5-43bd-a122-8a875ee3d3e3
the great spy experiment,b87cac42-3b1d-4194-84b7-7a173b75ee5d
the green kingdom,4986dcac-80ea-42a9-a757-e132981af8df
the groove farm,9881103a-e610-4de4-b4a5-d0c35fea9d2e
the groovies,92acad68-4fdd-4798-991f-2e895f12fab7
the guadaloops,4b2cbd38-e564-4088-b214-a3153b94f3be
the gypsies,694a12bc-62e9-42ba-a087-a75e7436d9cb
the hammond brothers,953abff2-7bdb-4c2f-bf06-bcf4c119b1a6
the heart attack horns,05ce2673-022c-467f-8cf6-5e1356b94cac
the heart collectors,f39411b8-31aa-416f-9532-8dba804736dc
the heartmaker,dc99099c-b498-4708-a102-f9e90d9ca24a
the heavenly states,5ddb78ea-837a-4dc5-8ebc-f8e78398feb3
the high rollaz,211d4b57-0913-4ef2-9216-6921fc405088
the hightones,f8d202ea-12c6-4733-8ed8-f3dc5fa1bf65
the histriones,7431ae9d-ab62-4c43-a711-639ca622efbb
the homopolice,e6633c63-abc5-4c9a-920c-bce1b692599a
the honey brothers,05ad134a-beee-4236-a938-9160d4d3b8c1
the hong kong blood opera,92c96369-2c40-4924-9503-64a387d93d89
the horrorist,f36679c4-c8e7-4079-a192-13344b5b7abf
the hot kicks,c1a0711e-5377-4760-a4f0-6b0746c0a728
the hourly,fe131a23-a020-4d0c-9173-a88a2294345b
the house keepers,e7e71131-8ed0-47f1-8236-af11582db9a7
the hub city all-stars,43108739-de9d-4776-929e-99453c0043d6
the indonesian all-stars,90a12daa-ccb0-4faa-bb88-0fd42aa12c48
the infesticons,052dd2b4-8b67-450a-862d-2b3d50838657
the insane,7af2e017-bde1-41bf-84ec-c14dd93e6290
the ironweed project,e97dcab5-e0c4-4f99-8067-d986786fed47
the ivory jean band,5c0a6d01-4f10-44e2-8c9a-6f66d6bbc4b2
the jai-alai savant,6bace8a4-7df9-45a5-9f3d-1a960e32fda8
the japanese motors,8714e31e-85b5-4a14-898f-e9e9a94c3052
the jason seed elixir ensemble,cae5df0d-4ad4-491c-8d7c-37eef554ce63
the jellydots,17b6b451-65f1-4972-9d51-8517a1588e97
the jigsaw seen,697d5073-006e-41d7-943c-0cb626f87302
the jing jang jong,939d9787-c67e-4028-a01c-ebb778a2f6b1
the jonbenet,c8589e07-9790-4593-b54b-37d91fcb2f1c
the kasuals,73499592-10e4-404e-9695-7e2aa33d4010
the kate lush band,41511a27-6c99-40db-936b-256c488c8056
the kawan band,3c8da2c5-940f-4681-a025-dba6df80f5ba
the kid carsons,8016b75d-7ed2-4353-8bb2-f9f9e2ca3677
the king casuals,27ad411e-41ee-4587-ae44-908435e06648
the klitz,1c1549b8-8881-472c-9e18-7ee32a13a6b6
the kraken quartet,7b7c6a4e-67d0-4364-add7-4013e7299e56
the krayolas,73c0c689-5b3e-4e70-b553-87daecd2bf6b
the krickets,27db7627-1c25-43af-b94b-de3d592d9539
the kruise,4dfee27f-98dd-49d5-bfe8-d5bf55aaf602
the krum bums,2454ced8-be9e-4419-b4d9-d5d1e5141a34
the l men,dd3bf145-1ef4-459c-b096-abd447fdb9d6
the la chillharmonic,567dd549-4dbd-4995-8fb0-db4bde9b7edd
the last bandoleros,2ec1ef1a-7090-492c-9a28-b6602bb2a182
the latin playerz,34d83055-3e57-4c6c-8886-7cedfcd8292c
the laughing,1039a12c-a2ec-428e-9ba9-ddcb5c668667
the lavender flu,e9a1e306-6ff3-4ba4-a970-d8d991e70e85
the lazy boys,97fe21e8-65f7-46a3-95bd-20e27e95a7a3
the lees of memory,80281fe1-17d9-438b-ac0f-e20d9455f195
the len price 3,a7da5ec0-c06c-4dcf-adb6-9349a2f5d13f
the lennerockers,42d6a5d0-fe38-4534-ae39-279d1eafa683
the lennings,1319d5b4-0c09-41cd-aafb-29e47757e9c8
the lewis express,16e7bc5b-c1f5-46f7-9a77-bcc0e336c325
the lights,2b6a3b2e-b19a-4d1d-ba38-d15e4dc0dbb0
the liminanas,77a329a4-bd5a-49da-926a-8c77200cb6a4
the lisa marie experience,59e4d75b-cd24-4f9d-a9b6-aa68e5b2e8ae
the littlemen,38756317-91a1-4ab9-80a9-92457637bd40
the lonesome fire,94e6add7-c3ab-47cd-9352-0bd6690e74b2
the lonesome heroes,ebe22572-a38e-4a4b-9655-701e22fa365d
the lossy coils,13853800-bd6a-45e3-9640-20b4254b4abf
the love me nots,9fe0a98a-bce3-453a-b396-48aedff06275
the lvrds,c0996c5c-3e31-40d5-9be7-ad10508dc7af
the lytics,08bc3c61-7c79-4ca7-90b4-06fe59f40d5b
the m.g.'s,91a387a4-5c68-4ed6-8f97-d6754e26aa01
the magnettes,d98cb237-734f-4a05-8a57-a971f4258331
the main street gospel,884212c2-d883-4f78-b7ed-24db300da5e9
the mamaz,0201bff5-d4b8-47a4-800a-c11a08872f28
the mariachi ghost,ab965027-698a-4e32-8415-04d0c40f2cb4
the masonics,6f696cd5-2b18-4d1e-ab56-6322c19d476f
the matinee,02ce61b8-0454-4b89-a2c8-37891cb19b6c
the mau mau chaplains,377606bd-581e-45dc-8f09-be6b4d97465d
the maxwell implosion,a77b8ad3-8ac4-413f-9cf3-95d59992a061
the maytals,9475ba37-f8df-4d06-a409-c021273f2c96
the md x-spress,a62d0df7-50e8-4b4d-bb89-0e32b85bec38
the melloharps,558cb6e8-01d6-4fb1-8b1d-bc92c8c940b5
the mel-o-tones,0c16b80f-74aa-4c3b-b040-d3b7f3ca0b5c
the melting paraiso ufo,99d919ac-cbb3-462f-8473-62e3e5db0d81
the memories,e1f8cfa5-1c90-47c8-8f13-066f10a82cb0
the merseys,dd4ed53e-cfd8-486b-9d91-dfb284930395
the metronome all stars,aeb72a8b-4f70-4f21-9b52-7c19f36e03ae
the mexicats,026ee8f3-a813-4309-be67-449d134ae976
the midnight shivers,f5d8888e-477c-444a-904b-fde056ca506c
the midnight`s moskow,a7bfeef4-54bd-4187-9723-fe4ede274f3b
the mighty bop,4598e03b-f604-4f89-b459-de453b68ad1d
the mighty dub kats,1458b72f-518c-4f02-b7b2-7229e908136d
the mighty wah!,24e144af-8a78-475d-b32c-6c09a82dfdc4
the ministry of love,8a9eef2e-70a5-4be8-87ae-95d1c43523f8
the minni-thins,25908162-d611-4396-8f56-e8dfc7d635ed
the miseries,79fb656a-891d-4ec0-bd93-e5df34b07e49
the moi non plus,045bf8d1-84d0-4373-8375-1622aed22f98
the mojo diaries,8cde4d53-dab2-4b3d-b411-6efe6d6f290c
the mojo filters,ab989bff-d747-4a80-bae9-292ef459b284
the monster orchestra,f986f135-8990-4ec9-b544-cf8843046fee
the morning benders,3a3fbfd7-d2f3-4a31-a802-e47a234592a6
the mother truckers,c8978aac-09f9-4b13-9722-bf36d1930577
the mps rhythm combination & brass,35282bc0-d366-4057-a62b-52151172e303
the mud howlers,9c036f22-9866-4c09-85dd-36b716780b2d
the mudville project,29b60d52-c7c9-4c4b-83b0-0b13b84d81f0
the munsens,712ef5f5-f628-4b24-bb5c-641a3557c718
the mutaytor,e6fd4ee9-e8e8-4b4d-9658-bc81b9d92fd9
the mystery lights,8c63a417-2cef-4b14-b13f-f6c930102b78
the mystery of the bulgarian voices,93203bfa-2bcb-4c66-8f95-97c0cc1b126b
the naked tungs,485bce60-f844-42ac-9fb3-03b6aa2d47ed
the narrator,0bf5db42-0729-4f0c-80d8-be596058a067
the nataal patchwork,4922390d-4a6e-45c8-b2d3-e72b362ffed0
the necessity,5849291e-13c0-4f21-8c4a-e1b6798f9ceb
the nervous exits,e8a05091-5bc1-4653-807d-adeb41aabc19
the nervous wreckords,b9bd0739-2a3f-48a5-9102-23f1f556ca3e
the new bardots,bbcc14cb-d5ce-44bc-8e3b-0327f65a1166
the new respects,66edd0ce-0b05-4765-8f1a-bdb54569c755
the night thief,b4b7cffe-5845-4415-ade5-df0dfb97223f
the nightflyer,ad2b7ef2-2fd8-4567-a8ca-a8b0709fd8b2
the nirvana sitar & string group,65a9ad73-d5b3-413c-ab2f-02d40d110da4
the nitehawks,74468d7b-50e3-4882-a3c4-d178b5b920e1
the nobletones,152f47ad-456e-45bd-a6e6-689182296e7e
the nocturnal collective,ce6296a9-59e2-4bf1-bb44-4b6c0db7bb18
the north atlantic,e29a55b8-e2b0-40cb-95ab-4fa05b71444a
the nubatones,1493d55b-4c87-4276-b077-46fb14ee369a
the nude party,f41e1cd8-85a0-4740-9d22-e22fa8d11d59
the nymphets,48979297-96ac-4061-a0fe-48af03cec940
the ojays,59afbd25-ef95-403f-9628-9c489502433a
the old-timerz,eb6415d2-edc3-4713-8bda-9b35dc147408
the ooohh baby gimme mores,ce460535-ffd7-46b0-814a-fe4f20d7d66b
the optimysticals,20a288dc-627a-40df-a0fb-fc02a65187b2
the orange machine,81a3ff91-ec54-43eb-8b85-14a184e0176d
the o's,10ea0754-0322-423e-b7b7-6404c0cca5e9
the other end,e1770b69-b5c8-4c6b-a2ef-667140d008e7
the oufah band,cf387845-5a9d-47eb-8c4a-fc27f2449760
the outer vibe,a5a7b2e9-6ca1-46d7-b784-4898771003c2
the pablo collective,e012b06c-d1ce-4001-a8ea-dc735b5a3fbc
the painted redstarts,41282bc3-fe75-4cdd-8a83-d6742c692eaa
the panic party,4e6bb47a-7946-4924-bf84-a17872705cbf
the paper raincoat,953cd7c6-cd2c-4933-9118-b16e2968b27f
the paper south,29b7ac48-a28c-4eee-8920-0e2b8e5ad5ec
the paranoid critical revolution,86900370-05aa-471d-9950-d4190e3ffb76
the paranoyds,867080a6-2671-4184-8402-2486298c5b7e
the paul white quintet,a54a4b97-84d2-4f75-982e-2d2a2329e69b
the penny peeps,3de19cc8-67b2-43ca-a7cf-3b21c88edfd0
the people's revolutionary choir,76d43e8d-5ac7-41a7-9c0a-eeb5c8779e6b
the pepper pots,b05c74d7-55b6-405e-adff-40de4511ef1a
the perfect me,1faca7a6-8898-4b6f-ab9f-4dff30e6aafb
the perfect shadows,8de5ea99-c096-4e24-95cc-d86244503f0d
the peter malik group,9f3fa10d-3d64-413f-9e13-199ccb8db679
the philharmonik,b4cc0fc6-aff7-4e99-a6ff-77b43d091ae2
the picturebooks,cb9da642-a1a9-4dd2-813e-addbf89cc15f
the pink swords,ab58f17c-7a49-4d21-b41d-5cdcc48470a9
the pirates,65e2ae45-4c02-4e45-a58e-cd6f9a69d7aa
the pocket rockets,f35c565b-cc12-471c-992f-e3f2e070ba9a
the poets of rhythm,ed92ea6c-862c-47b3-b08f-aab8ac304219
the poodlez,543282cd-2853-4ef1-83e3-6a3d56199869
the poor boys,0f7133f3-31ef-4b37-b312-097a98ec45d7
the popsonics,08c65de2-c45d-4220-8e1a-f1f17efc2c0e
the post office gals,2a03f53b-b5dc-4a08-898b-5bcb92a1f8f8
the posterz,dcbd01cb-4e35-4236-8dbf-1ceed2edb5da
the pragmatic,5cb2e371-4d2f-4828-a4ab-51d69187b10a
the presidents of the united states of america,5b656a85-061e-44bd-966c-3670de6a6a31
the private club,efd9b891-5163-40bc-8e41-b57af0032973
the psychedelic aliens,d2ae027f-196b-4aff-83fd-3ef2d79b074a
the psychedelic waltons,62774749-e53c-411b-8489-3e9ac718b7fc
the qpr supporters,5a13fb85-1bfd-49c8-aea8-093226cb7cea
the qualitons,3dba47d0-141c-477a-998a-6a974da178fb
the quarter after,076278eb-ab20-4d8b-be95-61e64bc1b9b2
the queendom,ba4a109c-2ba8-4c35-bd8d-230db6f9302c
the quiet boys,e9286617-4f9b-45ab-aba9-0d2d6cc214f9
the rad trads,0eaeca7d-a62a-4a01-8481-03e45e160a25
the rainbow seekers,ff2d13a0-b6b7-4b4a-9e8c-153b3d4f3d66
the realm house,da10f74f-4daf-47a6-aa1a-4972b53487fb
the red ashes,5aaff827-b7b5-4ef9-9692-7627ced38d30
the reg project,8d5350db-6dc4-4065-a660-c87845f13472
the resignators,19a63a8f-575a-4148-b72c-40bb927b59d6
the reverend charlton pettus,a3505ffc-c8a1-448e-99c3-401a81f2680f
the rifle volunteer,0891c872-9ce5-42dc-9f5e-05bd8c5b35a5
the right ons,03e998a5-494c-44db-8995-909eec294aad
the riotous hues,ad6ece2b-8d18-4512-8f34-c44d2ec37c3e
the risin' sun,39c4d823-6d72-4b7e-baf7-ce500c48f439
the rite flyers,5195097d-cd98-4af2-80d5-7ceeb9b7af69
the rocking brothers,bdc06173-960c-4836-a90e-5610eaf54dc7
the rodeo kings,6819ffe9-430b-416b-a9ab-4b6f39461d8c
the roomsounds,355f7122-570b-4ada-b4d9-fc9b2f6a0acc
the rpms,4343f44b-e8e2-4daa-87c7-62d3fe0f36e3
the rubilators,eae107e9-8c7b-4152-a7d3-d07f4521341a
the ryan brothers,3a6b0d67-4552-4b80-bc8b-c1cf8cb282ee
the saffron sect,ef7b8289-44f7-4e4a-9020-55034cb80553
the san juan project,0ebbb9d7-259f-4a92-9925-12913f159aee
the san remo strings,1fc3e5bc-bc7c-484c-ab69-cbee0923645d
the sandinistas,8b77414b-88f9-4b8c-90d2-d35d12c9cf56
the saturday tea,c1e05b75-050b-4bf5-85b7-f69d8f980ee5
the scary jokes,50c002f8-789d-4d91-9590-0d7b386ae2cf
the secondmen,6b2b7d99-c80a-48e0-9fe8-6092dc36d868
the secret ragga conexion,550b7ed1-f173-404c-adec-9f78d188c8d7
the sediment club,afbcdcf6-2dcf-4797-95e2-b09878d7dcc5
the seedy seeds,613d50ab-ecf3-4edf-b3b9-9950921e768f
the sellcancers,ed50dc32-1f72-4846-bbee-0c692911ec06
the senti-mentals,232910cb-ffcc-49b1-83e1-f91752722d91
the septic psychos,3ef11a98-bdbc-494c-aa83-6e961d6811fd
the seshen,e8b42008-c634-4e59-b223-c00b68516fe3
the sha la das,466c70cb-9d2b-4364-8ffe-3f20b4ff567b
the shades,9a0cab21-c657-42e0-ba62-3547b8b68b1d
the shitsez,611615d5-f291-43e0-8bf9-f8922fdd801b
the shondells,a1183b9c-54c1-4ae6-a783-ae0bd1f050d4
the sick things,904375dd-453c-4f2c-bf60-d7adce5ff97e
the sick-a-billys,ad11a193-d8c0-462d-910d-3bfc4b634cb8
the sillyjunx,d56115a3-5554-4d49-a57f-ac680217a5de
the silver dimes,48153d8e-1660-4cf2-b028-78cf97295d78
the sinceres,16cf5ac7-7d18-40bc-af10-d603860519ac
the skatalites and disco height,fa316e0d-1652-4f0a-b2ab-eec9ea4c465c
the skeptix,7deaeb6e-1f0c-4c6e-9c76-336475ae44bd
the skywalkers,aa2dc4b9-832a-424e-b355-ce40ce4da428
the slavestate sound system,1e9a034b-6295-484d-a7a2-2531ca36c024
the sleepover disaster,0a340bf1-7e06-4a95-977d-f78e742af684
the slim pickin's,ba460ff8-c4b3-4511-8225-969d2ffa1126
the small glories,de286185-8acd-4a9f-b274-e5d4833ad4c1
the snake oil merchants,00df740a-22d0-4178-930d-691f10b187e7
the snaz,7f397aff-9a99-4f41-9654-aec4e1a10706
the sneepers,c1261522-3747-4847-ad58-4401875afa96
the soapchoppers,1b7ec413-85df-451a-8c5c-d74dedb3a24e
the soft explosions,337be66b-0b8c-4de3-a065-c5b92602b6f7
the soft lightes,05023e31-f3fc-4ac5-b16a-73ef730eee02
the soft white sixties,700efc1f-0018-437c-b564-34897b6cecc8
the sons of harry cross,16ff25f1-dfef-4e16-8f1b-02ade1d5e2dc
the soul vendors,668771e3-4d68-457e-b4fb-1bc262829562
the soulphonics,b25f1dd1-a631-491a-814d-4949dbc8555e
the sound griots,521963bd-ce3c-4faa-8044-dbe21cf8e85d
the soundlovers,f80db2ca-fde5-4ec1-b369-9068de640056
the star apple kingdom,a473410c-b44e-4be6-803d-2b23205680a4
the statesboro revue,11f6365d-a7d7-4abf-933b-56e55471e68d
the steps,05b5cc12-d77a-4e19-92db-5a939c156521
the stray birds,3d6cdfa8-d1e9-43e5-98e8-fa48e9c1a13f
the stringdusters,637101b6-9911-4655-8ee2-da05b47aa8c9
the strongest man who ever d,12c3106c-78bb-4cce-9a8c-22e50b492ab4
the sugarbeats,3ea8d68f-913e-4b86-872e-4e3a26acf86b
the summer wardrobe,130123c3-c954-4778-9c58-25c6a6fc6470
the sunburst band,e88ee7e2-c4c0-4b9c-8355-97c4944da6c2
the sunrise orchestra,997a46ea-deb6-4588-b033-3fe3e5b54c94
the surf zombies,0068d83c-9bef-4a66-8bc7-9d907fdc8142
the surreal mccoys,e412ca4e-d51e-46a9-9bc4-de1f9fd963fd
the swan sisters,9d83cdad-4c34-49bb-9649-78f104765566
the sway machinery,70f8b160-abfe-4fdf-867f-b8e8c38148d2
the teenage prayers,839fb2fb-8804-4e9f-9e03-38ce0392b5e5
the teeners,872ee986-37ee-452e-83dd-fdfb2b93a1da
the teeta,ec08739b-ea35-4018-a4db-7ee15cd82bc1
the tender box,bfa35b25-d79e-4e29-bde6-0a32fc2ad49c
the tengooz,831eee09-d861-470d-ad28-a64cf955ca8f
the tennessee boltsmokers,54d4b259-248c-41e6-87a6-39d5f44c239b
the tennessee tearjerkers,a6ceab37-c840-413d-b332-30f9d8a7aabe
the teskey brothers,f23110b8-5597-4aa7-b09f-ee1f10d4274b
the test tube babies,45366a5e-241b-4ff0-bf16-6834452bb6d4
the tex mex experience,945b9848-e276-4043-8f30-126881a9738e
the texas gentlemen,a237ed5a-f7d7-432a-9b25-cdc38a5ac09e
the tex-mex experience,be376416-6174-46ba-ab29-d043c1121145
the textones,2487a6f4-108e-494b-8837-184db4ebb063
the theater fire,ed15d988-f8a8-4d9e-b704-fb6a87a15a60
the thing with five eyes,677160f3-dd4a-4a14-b487-ced48336de60
the thingz,3c90daad-e780-46db-a29c-f8edf7c36cbd
the tijuana brass,3010fa4c-bd96-4c31-b702-16560fcd88b3
the tijuana tres,001e6c7e-bcce-4c0c-875e-72229e4f909e
the tito lopez combo,ae9a1c1d-e421-4b05-a676-e24244188534
the tomb of nick cage,213345d3-6b42-40f3-ab90-992a50940639
the town i love so well,10e34b43-4d46-455c-a097-7ffb30c9bb9a
the trainwreckers,96b65daf-6486-48d8-a5df-01ed95d3c4f2
the trashies,9334b2a1-933a-43c2-94dd-8db89c25d757
the trophy wives,d86d3ff7-7c69-404c-845c-fd1d21bb6c4f
the true groove all-stars,3c18f8fa-c7d0-48c9-8e74-d8d054dd7846
the truffle tribe,ffba6a39-7240-454c-bd62-aa0d97b7d033
the tunahelpers,f52f93fd-5f57-4639-a3bd-9dd28706b5eb
the tunnelrunners,27a3e178-7687-4f9b-982c-a14abb0fc22c
the turquoise swimming pools,96468013-47b4-4061-9ba7-01a494c9271e
the two timin' dark,d01cd110-ded4-44b5-8226-b803fee197c2
the u.n.,9f0a15fe-c9b7-4550-9289-ad812686c05b
the ugly beats,63b81b29-d91a-4f5c-896e-087d2fcadb3d
the ultra kings,f74c118c-8a93-4781-bedd-20bb628ea6ef
the undercover dream lovers,065e3f7b-6f2d-4beb-83a1-d1aabde5dc68
the underwolves,a7e899a9-ae70-4f17-8a49-f46507270a42
the unholy two,7524907c-66e1-4ce3-9d08-ef81f10f7e0a
the uptown bums,46101fa5-ac56-420d-aa11-71abd80b75cb
the vandellas,d65308e8-eb91-425b-b961-7ea8cfd344a3
the vapor caves,7dbb9c78-e214-4b9c-9a50-0b082fc634ef
the vegabonds,b77433b6-d4b8-4908-8f64-b1bd34933d6f
the void pacific choir,8baca7a2-99a1-4e75-9dff-01c951d22855
the voodoo trombone quartet,13219aa9-909a-4b03-af72-848d48d5c53b
the vryll society,3ec45813-6f93-415d-82d9-097950354be7
the wailers,82dd2b5d-c3f5-4c06-81cc-0223c14a99af
the wailin' yeahs,eeb651df-8e6d-41c8-986e-b8fa4e5e76f4
the walking seeds,f95824f7-5edc-454b-affa-0ff29f79127e
the warhorse,a3ab1035-e7cd-4bf5-8824-1da954be54ea
the warriors atx,b52e9858-e7e2-410e-89ae-196494886edc
the washboard resonators,3afc9a1e-0c83-4d2b-9f75-545c8cf8655f
the wealthy west,da4d94c5-de0a-4d94-942a-0d702bc79934
the weird weeds,f98432d4-6645-4a11-b1b1-9b42c5ba74de
the west side horns,bb77e600-c83a-4235-942c-0486222b89d9
the western civilization,08f086d1-40eb-4ae6-bdf1-4419e5aad424
the wildabouts,5bc67587-34d1-409f-853c-1e16ac612678
the wildweeds,6dae9a50-9d7b-4df7-8486-9cc7c72c495f
the wings,df632824-f4ce-49a6-b2c7-a9244357c198
the winter brave,8e00f0e6-dff9-4503-b0f8-8303511b405e
the wldlfe,21cde713-6591-41fb-8935-b80be91b9aa4
the wonder who,0aa7d034-9703-43ed-989b-4dc2979ba56c
the wong boys,38b7a0e8-f4f6-4af0-bc3a-d40acc173f17
the woolf,280fec79-a240-4b5b-b13d-6ef4bfc6c5da
the world over,e215633a-088b-47fe-80b2-06ff7b03f531
the wronglers,f384e5f2-9793-4668-945b-a764ceb77e71
the wylde bunch,5718817d-9327-42d1-a300-e368423d5dd1
the xpozez,06171791-aff2-47f9-b477-a3a77360ca80
the yoko casionos,e759c306-640e-4c54-87d8-62711674213a
the young rascals,fa5b5939-bfdc-4a7d-a68b-a6c595484e5a
the young republic,ea5b279d-4840-43c4-88c2-54b5ef6b4017
the young something,b086bbc2-f4e9-4e88-8c41-8940a1ee5eb7
the young step,cf03a62a-1538-472f-bab3-2bcd699bcec1
the young wild,283e4a3f-a6c4-4640-8f75-88d75e9e79e7
the zephyr bones,e167442c-feef-41b4-b370-8288b014e8c6
they shoot horses don't they,8fe2a096-5104-4e67-b27d-569ffb1993b7
thieves by the code,53249e13-3554-49f9-b510-139063d7b48c
thom and the wolves,858c56da-f08f-4a06-874e-1c8efdd91a6d
those 2,445bf7ed-957d-40df-a96d-7a20a72d438c
thousand foot whale claw,c7ac26a3-79ba-41fc-afab-43f034f7f603
three drives on a vynil,00cbfdc8-db2f-4909-a62d-39ace5435762
tiger! shit! tiger! tiger!,46b7a61b-d3cb-4ac6-aa7a-262e60491a67
timan family choir,273d8302-2181-4bf2-afd4-d033be25a28e
t-minus band,99d8aaee-7807-496e-8d74-d644597a069f
t'nah apex,6b057e18-10f9-4a40-9987-a60be2ac010d
to live and die in la,bb9eac0c-7eec-4d2c-801c-0496ccbd9fa7
to whom it may,0826287a-8bc6-4ad3-b833-23e02fd5838a
tolchock trio,dcfbf6b4-d321-42df-95b2-9ddef7fa08e2
tolerancia zero 6,6145a6fa-efad-499e-88b6-83d869dbb58e
tom jobim e orquestra,ed8aec27-50c7-4a77-a63b-960b8e26e974
touch & go,1919933d-a0bc-435b-8f4a-e2009be207ff
touch of class,bb611f19-75f6-4ff2-8851-ea9c1bb17240
trendsetting dj knowledge (between sets),e090760e-ca5e-46dd-b259-1a2f6dd32975
triangulo de amor bizarro,997993c3-435d-4d74-a5ba-a307722aba58
trio electro,519a72d1-aa8c-4176-87d3-38f9c572c0c1
trouble in the streets,9671f18d-cb46-4c2b-a2ba-64f9a5c52a9a
truby trio,87872e11-79a3-4ae0-8795-c8d73472a3b5
turn me on dead man,404ba9bb-9c59-4962-8890-dea3f6d205ec
tv on the,9d36c93a-81c1-4e49-8e85-fe317df9f38e
two high string band,f316c524-ae4b-42a4-b68b-80f7767570b9
two hoots and a holler,5796948d-4662-4e52-8170-de5da2147971
two star symphony,a89ee1fa-b564-4840-93e8-ff04c11d8e11
u can unlearn guitar,d7a1b70b-33f2-4aa9-a883-832f45b4ff2e
ultimate power duo,41664512-c1ee-4805-8153-98fe855eb019
umo new music orchestra,ad2075e1-3599-4c9d-a5e9-702bb17d46c1
underground orchestra,d908dedf-9354-4934-9100-6ced22b8f15a
unit four plus two,340866f4-0a81-4772-b933-62343d745d1b
uniting of opposites,37f7fc4b-6968-48a4-a9d0-2ea211ce2c9b
unza unza orkestar,2721b30b-c4ad-43a8-85da-f235f0220453
urss bajo el arbol,0913134f-6cae-44c5-94d7-fdc46409f384
ursula 1000,0e84f246-73dc-4b52-bdcd-80a605636bf1
us port authority soul band,3235fe51-fe96-4c6e-add8-0fc3242390d8
"us, today",a0e0e1de-840f-4960-8a28-c320974eeb2a
-us.,3fea008a-9917-435f-8434-5afbdb284d75
usa for africa,86627af8-5d93-41d9-88cf-858904ab559e
vals de la guardia vieja,a905d63f-214a-40a3-9d87-c583b35a317c
van der toorn,1129b844-fd81-4cf7-8898-878407f97335
vanishing kids,c643f6dd-b8ea-40f3-81a8-db4c1a87d09e
vasallo crab 75,7d8117dc-f5fa-4d15-bab1-adba0e0027cf
vasas flora och fauna,519765a0-fb00-4b3f-ac98-02a58bbb99fd
video kids,b8428930-38e0-425e-aa74-b82786ad8061
vincent van go go,07651b0f-9d1f-467c-b082-1fb5df786098
viva l'american death ray music,88222aeb-767a-465a-83a2-de69bcece552
waco brothers,af7ec744-a07e-40e7-8bd1-e97be5efeba9
washington social club,7f99bc6a-2ab6-4aa0-bae6-d88eed739f70
watch out for snakes,735e8126-20a8-4f69-9531-4a5fa5f90dc9
we are all astronauts,bdf038e0-5701-4a70-8b20-c9ce2a5446f7
we are catchers,35fd867d-f14c-4215-a3e8-967b9c452935
we are the willows,d8759a81-a49f-48c0-aff4-0a23ec3536b9
we bless this mess,81178a99-ce61-43b1-b206-719298eb7628
we the lion,31d49e8a-09cd-47f7-ab55-1181d7b2a71a
we were lovers,a544f0d9-f409-4950-a22e-97bf58d25d94
we were the states,5959b4ea-3391-451f-aa95-488e32b365df
